drug_a,drug_b
CLONIDINE,REPAGLINIDE
CLOZAPINE,REPAGLINIDE
CYCLOSPORINE,REPAGLINIDE
DANAZOL,REPAGLINIDE
EPINEPHRINE,REPAGLINIDE
ERYTHROMYCIN,REPAGLINIDE
FLUOXETINE,REPAGLINIDE
GLUCAGON,REPAGLINIDE
ISONIAZID,REPAGLINIDE
KETOCONAZOLE,REPAGLINIDE
MONTELUKAST,REPAGLINIDE
NIACIN,REPAGLINIDE
OCTREOTIDE,REPAGLINIDE
OLANZAPINE,REPAGLINIDE
PROPOXYPHENE,REPAGLINIDE
REPAGLINIDE,RIFAMPIN
REPAGLINIDE,SOMATROPIN
REPAGLINIDE,TRIMETHOPRIM
DIGOXIN,RIBAVIRIN
CALCIUM,RIBOCICLIB
LETROZOLE,RIBOCICLIB
MAGNESIUM,RIBOCICLIB
POTASSIUM,RIBOCICLIB
BENZODIAZEPINE,RIFAMPIN
CALCIUM,RIFAMPIN
CLARITHROMYCIN,RIFAMPIN
CYCLOSPORINE,RIFAMPIN
DACLATASVIR,RIFAMPIN
DIAZEPAM,RIFAMPIN
DOXYCYCLINE,RIFAMPIN
ENALAPRIL,RIFAMPIN
ETHAMBUTOL,RIFAMPIN
GLIPIZIDE,RIFAMPIN
GLYBURIDE,RIFAMPIN
HALOPERIDOL,RIFAMPIN
ITRACONAZOLE,RIFAMPIN
KETOCONAZOLE,RIFAMPIN
LOSARTAN,RIFAMPIN
METOPROLOL,RIFAMPIN
MORPHINE,RIFAMPIN
MOXIFLOXACIN,RIFAMPIN
NIFEDIPINE,RIFAMPIN
NORTRIPTYLINE,RIFAMPIN
PREDNISOLONE,RIFAMPIN
PROPRANOLOL,RIFAMPIN
PYRAZINAMIDE,RIFAMPIN
PYRIDOXINE,RIFAMPIN
QUININE,RIFAMPIN
RIFAMPIN,RITONAVIR
RIFAMPIN,ROSIGLITAZONE
RIFAMPIN,SIMEPREVIR
RIFAMPIN,SIMVASTATIN
RIFAMPIN,SOFOSBUVIR
RIFAMPIN,TACROLIMUS
RIFAMPIN,TAMOXIFEN
RIFAMPIN,TELAPREVIR
RIFAMPIN,TELITHROMYCIN
RIFAMPIN,THEOPHYLLINE
RIFAMPIN,TICAGRELOR
RIFAMPIN,VERAPAMIL
RIFAMPIN,WARFARIN
RIFAMPIN,ZIDOVUDINE
RIFAMPIN,ZOLPIDEM
RIFAMPIN,ZOPICLONE
CYCLOSPORINE,RIFAXIMIN
RIFAXIMIN,WARFARIN
ABACAVIR,RILPIVIRINE
ACETAMINOPHEN,RILPIVIRINE
ATAZANAVIR,RILPIVIRINE
ATORVASTATIN,RILPIVIRINE
AZITHROMYCIN,RILPIVIRINE
CALCIUM,RILPIVIRINE
CALCIUM CARBONATE,RILPIVIRINE
CARBAMAZEPINE,RILPIVIRINE
CLARITHROMYCIN,RILPIVIRINE
DEXAMETHASONE,RILPIVIRINE
DIDANOSINE,RILPIVIRINE
DIGOXIN,RILPIVIRINE
EFAVIRENZ,RILPIVIRINE
EMTRICITABINE,RILPIVIRINE
ERYTHROMYCIN,RILPIVIRINE
ESOMEPRAZOLE,RILPIVIRINE
FLUCONAZOLE,RILPIVIRINE
FOSAMPRENAVIR,RILPIVIRINE
ITRACONAZOLE,RILPIVIRINE
KETOCONAZOLE,RILPIVIRINE
LAMIVUDINE,RILPIVIRINE
MAGNESIUM,RILPIVIRINE
MARAVIROC,RILPIVIRINE
METFORMIN,RILPIVIRINE
METHADONE,RILPIVIRINE
OMEPRAZOLE,RILPIVIRINE
OXCARBAZEPINE,RILPIVIRINE
PHENOBARBITAL,RILPIVIRINE
PHENYTOIN,RILPIVIRINE
POSACONAZOLE,RILPIVIRINE
RALTEGRAVIR,RILPIVIRINE
RANITIDINE,RILPIVIRINE
RIBAVIRIN,RILPIVIRINE
RIFAMPIN,RILPIVIRINE
RILPIVIRINE,RITONAVIR
RILPIVIRINE,SILDENAFIL
RILPIVIRINE,SIMEPREVIR
RILPIVIRINE,TENOFOVIR
RILPIVIRINE,TENOFOVIR DISOPROXIL
RILPIVIRINE,VORICONAZOLE
RILPIVIRINE,ZIDOVUDINE
ISONIAZID,RISANKIZUMAB RZAA
ASPIRIN,RISEDRONATE
CALCIUM,RISEDRONATE
ESOMEPRAZOLE,RISEDRONATE
MAGNESIUM,RISEDRONATE
PREDNISONE,RISEDRONATE
ALCOHOL,RISPERIDONE
AMITRIPTYLINE,RISPERIDONE
CLOZAPINE,RISPERIDONE
DIGOXIN,RISPERIDONE
DOPAMINE,RISPERIDONE
ERYTHROMYCIN,RISPERIDONE
FLUOXETINE,RISPERIDONE
FUROSEMIDE,RISPERIDONE
LITHIUM,RISPERIDONE
METHYLPHENIDATE,RISPERIDONE
RANITIDINE,RISPERIDONE
RISPERIDONE,VALPROATE
ABACAVIR,RITONAVIR
ABEMACICLIB,RITONAVIR
ALCOHOL,RITONAVIR
AMIODARONE,RITONAVIR
ATOVAQUONE,RITONAVIR
AZITHROMYCIN,RITONAVIR
BETAMETHASONE,RITONAVIR
BOSENTAN,RITONAVIR
BUDESONIDE,RITONAVIR
CALCIUM,RITONAVIR
CARBAMAZEPINE,RITONAVIR
CYCLOSPORINE,RITONAVIR
DASABUVIR,RITONAVIR
DASATINIB,RITONAVIR
DEXAMETHASONE,RITONAVIR
DIDANOSINE,RITONAVIR
DISULFIRAM,RITONAVIR
ENCORAFENIB,RITONAVIR
ERYTHROMYCIN,RITONAVIR
FELODIPINE,RITONAVIR
FLUCONAZOLE,RITONAVIR
FLUTICASONE,RITONAVIR
IBRUTINIB,RITONAVIR
KETOCONAZOLE,RITONAVIR
LAMIVUDINE,RITONAVIR
LIDOCAINE,RITONAVIR
LOVASTATIN,RITONAVIR
METHYLPREDNISOLONE,RITONAVIR
METRONIDAZOLE,RITONAVIR
MIDAZOLAM,RITONAVIR
NICARDIPINE,RITONAVIR
NIFEDIPINE,RITONAVIR
NILOTINIB,RITONAVIR
OMBITASVIR,RITONAVIR
OMEPRAZOLE,RITONAVIR
PARITAPREVIR,RITONAVIR
PHENOBARBITAL,RITONAVIR
PITAVASTATIN,RITONAVIR
PRAVASTATIN,RITONAVIR
PREDNISOLONE,RITONAVIR
PREDNISONE,RITONAVIR
RANITIDINE,RITONAVIR
RITONAVIR,RIVAROXABAN
RITONAVIR,ROSUVASTATIN
RITONAVIR,SALMETEROL
RITONAVIR,SILDENAFIL
RITONAVIR,SIMEPREVIR
RITONAVIR,SIMVASTATIN
RITONAVIR,SIROLIMUS
RITONAVIR,SOFOSBUVIR
RITONAVIR,SULFAMETHOXAZOLE
RITONAVIR,TACROLIMUS
RITONAVIR,TADALAFIL
RITONAVIR,TENOFOVIR
RITONAVIR,TENOFOVIR DISOPROXIL
RITONAVIR,TRAZODONE
RITONAVIR,TRIAZOLAM
RITONAVIR,TRIMETHOPRIM
RITONAVIR,VALPROATE
RITONAVIR,VELPATASVIR
RITONAVIR,VENETOCLAX
RITONAVIR,VINCRISTINE
RITONAVIR,VORICONAZOLE
RITONAVIR,WARFARIN
RITONAVIR,ZIDOVUDINE
ACETAMINOPHEN,RITUXIMAB
CISPLATIN,RITUXIMAB
ASPIRIN,RIVAROXABAN
CLARITHROMYCIN,RIVAROXABAN
CLOPIDOGREL,RIVAROXABAN
ENOXAPARIN,RIVAROXABAN
ERYTHROMYCIN,RIVAROXABAN
HEPARIN,RIVAROXABAN
KETOCONAZOLE,RIVAROXABAN
NOREPINEPHRINE,RIVAROXABAN
PHENYTOIN,RIVAROXABAN
RIFAMPIN,RIVAROXABAN
RIVAROXABAN,WARFARIN
ATENOLOL,RIVASTIGMINE
METOCLOPRAMIDE,RIVASTIGMINE
OXYBUTYNIN,RIVASTIGMINE
RIVASTIGMINE,SUCCINYLCHOLINE
LITHIUM,ROCURONIUM
MAGNESIUM,ROCURONIUM
OXYGEN,ROCURONIUM
PROPOFOL,ROCURONIUM
ROCURONIUM,SUCCINYLCHOLINE
ROCURONIUM,VANCOMYCIN
ALCOHOL,ROPINIROLE
AMANTADINE,ROPINIROLE
CARBIDOPA,ROPINIROLE
CIPROFLOXACIN,ROPINIROLE
DIGOXIN,ROPINIROLE
DOPAMINE,ROPINIROLE
IBUPROFEN,ROPINIROLE
LEVODOPA,ROPINIROLE
METOCLOPRAMIDE,ROPINIROLE
ROPINIROLE,SELEGILINE
ROPINIROLE,THEOPHYLLINE
ALCOHOL,ROSUVASTATIN
COLCHICINE,ROSUVASTATIN
CYCLOSPORINE,ROSUVASTATIN
DAROLUTAMIDE,ROSUVASTATIN
DASABUVIR,ROSUVASTATIN
ENASIDENIB,ROSUVASTATIN
FEBUXOSTAT,ROSUVASTATIN
FENOFIBRATE,ROSUVASTATIN
FENOFIBRIC ACID,ROSUVASTATIN
GEMFIBROZIL,ROSUVASTATIN
MAGNESIUM,ROSUVASTATIN
NIACIN,ROSUVASTATIN
OMBITASVIR,ROSUVASTATIN
PARITAPREVIR,ROSUVASTATIN
REGORAFENIB,ROSUVASTATIN
ROSUVASTATIN,SIMEPREVIR
ROSUVASTATIN,SOFOSBUVIR
ROSUVASTATIN,TAFAMIDIS
ROSUVASTATIN,TERIFLUNOMIDE
ROSUVASTATIN,TICAGRELOR
ROSUVASTATIN,VELPATASVIR
ROSUVASTATIN,WARFARIN
DOPAMINE,ROTIGOTINE
LEVODOPA,ROTIGOTINE
METOCLOPRAMIDE,ROTIGOTINE
ALISKIREN,SACUBITRIL
EPINEPHRINE,SACUBITRIL
LITHIUM,SACUBITRIL
POTASSIUM,SACUBITRIL
SACUBITRIL,SPIRONOLACTONE
SACUBITRIL,VALSARTAN
ALBUTEROL,SALMETEROL
BUDESONIDE,SALMETEROL
CLARITHROMYCIN,SALMETEROL
FLUTICASONE,SALMETEROL
INDACATEROL,SALMETEROL
KETOCONAZOLE,SALMETEROL
NEFAZODONE,SALMETEROL
POTASSIUM,SALMETEROL
PREDNISONE,SALMETEROL
SALMETEROL,TELITHROMYCIN
ALCOHOL,SAXAGLIPTIN
ATAZANAVIR,SAXAGLIPTIN
CLARITHROMYCIN,SAXAGLIPTIN
DAPAGLIFLOZIN,SAXAGLIPTIN
KETOCONAZOLE,SAXAGLIPTIN
LITHIUM,SAXAGLIPTIN
NEFAZODONE,SAXAGLIPTIN
RITONAVIR,SAXAGLIPTIN
SAXAGLIPTIN,TELITHROMYCIN
EPHEDRINE,SELEGILINE
MEPERIDINE,SELEGILINE
FLUCONAZOLE,SELUMETINIB
LOPERAMIDE,SELUMETINIB
LEVOTHYROXINE,SEMAGLUTIDE
LIRAGLUTIDE,SEMAGLUTIDE
ALCOHOL,SERTRALINE
ASPIRIN,SERTRALINE
ATENOLOL,SERTRALINE
CITALOPRAM,SERTRALINE
DIAZEPAM,SERTRALINE
DIGOXIN,SERTRALINE
FLUOXETINE,SERTRALINE
LINEZOLID,SERTRALINE
LITHIUM,SERTRALINE
PAROXETINE,SERTRALINE
SERTRALINE,SUMATRIPTAN
SERTRALINE,VALPROATE
SERTRALINE,WARFARIN
ATRACURIUM,SEVOFLURANE
CALCIUM,SEVOFLURANE
EPINEPHRINE,SEVOFLURANE
PANCURONIUM,SEVOFLURANE
SEVOFLURANE,SUCCINYLCHOLINE
SEVOFLURANE,VECURONIUM
SEVOFLURANE,VERAPAMIL
ALCOHOL,SILDENAFIL
ASPIRIN,SILDENAFIL
ERYTHROMYCIN,SILDENAFIL
HEPARIN,SILDENAFIL
KETOCONAZOLE,SILDENAFIL
CLARITHROMYCIN,SILODOSIN
CYCLOSPORINE,SILODOSIN
DIGOXIN,SILODOSIN
DILTIAZEM,SILODOSIN
ERYTHROMYCIN,SILODOSIN
KETOCONAZOLE,SILODOSIN
RITONAVIR,SILODOSIN
SILDENAFIL,SILODOSIN
SILODOSIN,TADALAFIL
SILODOSIN,VERAPAMIL
ALCOHOL,SIMVASTATIN
CALCIUM,SIMVASTATIN
CYCLOSPORINE,SIMVASTATIN
DANAZOL,SIMVASTATIN
DIGOXIN,SIMVASTATIN
ERYTHROMYCIN,SIMVASTATIN
KETOCONAZOLE,SIMVASTATIN
NIACIN,SIMVASTATIN
SIMVASTATIN,TELAPREVIR
SIMVASTATIN,VERAPAMIL
SIMVASTATIN,VORICONAZOLE
SIMVASTATIN,WARFARIN
AMPHOTERICIN B,SIROLIMUS
AZATHIOPRINE,SIROLIMUS
CLARITHROMYCIN,SIROLIMUS
CYCLOSPORINE,SIROLIMUS
DANAZOL,SIROLIMUS
DILTIAZEM,SIROLIMUS
ERYTHROMYCIN,SIROLIMUS
KETOCONAZOLE,SIROLIMUS
METOCLOPRAMIDE,SIROLIMUS
MYCOPHENOLATE,SIROLIMUS
MYCOPHENOLATE MOFETIL,SIROLIMUS
NICARDIPINE,SIROLIMUS
PHENOBARBITAL,SIROLIMUS
PHENYTOIN,SIROLIMUS
RIFAMPIN,SIROLIMUS
SIROLIMUS,TACROLIMUS
SIROLIMUS,TELAPREVIR
SIROLIMUS,TELITHROMYCIN
SIROLIMUS,VERAPAMIL
SIROLIMUS,VORICONAZOLE
ACETAZOLAMIDE,SITAGLIPTIN
ALCOHOL,SITAGLIPTIN
CALCIUM,SITAGLIPTIN
DOLUTEGRAVIR,SITAGLIPTIN
ISONIAZID,SITAGLIPTIN
PHENYTOIN,SITAGLIPTIN
RANOLAZINE,SITAGLIPTIN
SITAGLIPTIN,TOPIRAMATE
SITAGLIPTIN,ZONISAMIDE
CALCIUM,SODIUM LACTATE
CEFTRIAXONE,SODIUM LACTATE
DEXTROSE,SODIUM LACTATE
DIGOXIN,SODIUM LACTATE
LITHIUM,SODIUM LACTATE
POTASSIUM,SODIUM LACTATE
POTASSIUM CHLORIDE,SODIUM LACTATE
SODIUM LACTATE,VASOPRESSIN
ALCOHOL,SODIUM OXYBATE
OXYGEN,SODIUM OXYBATE
ALCOHOL,SODIUM PICOSULFATE
ANHYDROUS CITRIC ACID,SODIUM PICOSULFATE
CHLORPROMAZINE,SODIUM PICOSULFATE
DIGOXIN,SODIUM PICOSULFATE
MAGNESIUM,SODIUM PICOSULFATE
MAGNESIUM OXIDE,SODIUM PICOSULFATE
CALCIUM,SODIUM POLYSTYRENE SULFONATE
LITHIUM,SODIUM POLYSTYRENE SULFONATE
MAGNESIUM,SODIUM POLYSTYRENE SULFONATE
POTASSIUM,SODIUM POLYSTYRENE SULFONATE
CARBAMAZEPINE,SOFOSBUVIR
COBICISTAT,SOFOSBUVIR
CYCLOSPORINE,SOFOSBUVIR
DABIGATRAN ETEXILATE,SOFOSBUVIR
DARUNAVIR,SOFOSBUVIR
DIGOXIN,SOFOSBUVIR
DOLUTEGRAVIR,SOFOSBUVIR
ETHINYL ESTRADIOL,SOFOSBUVIR
FLUVASTATIN,SOFOSBUVIR
GEMFIBROZIL,SOFOSBUVIR
IMATINIB,SOFOSBUVIR
IRINOTECAN,SOFOSBUVIR
KETOCONAZOLE,SOFOSBUVIR
LOVASTATIN,SOFOSBUVIR
MAGNESIUM,SOFOSBUVIR
METHADONE,SOFOSBUVIR
METHOTREXATE,SOFOSBUVIR
OMEPRAZOLE,SOFOSBUVIR
PHENOBARBITAL,SOFOSBUVIR
PHENYTOIN,SOFOSBUVIR
PITAVASTATIN,SOFOSBUVIR
PRAVASTATIN,SOFOSBUVIR
RALTEGRAVIR,SOFOSBUVIR
RILPIVIRINE,SOFOSBUVIR
SIMVASTATIN,SOFOSBUVIR
SOFOSBUVIR,SULFASALAZINE
SOFOSBUVIR,TACROLIMUS
SOFOSBUVIR,TENOFOVIR
SOFOSBUVIR,TENOFOVIR ALAFENAMIDE
SOFOSBUVIR,TENOFOVIR DISOPROXIL
SOFOSBUVIR,VELPATASVIR
SOFOSBUVIR,VORICONAZOLE
SOFOSBUVIR,WARFARIN
KETOCONAZOLE,SOLIFENACIN
MOXIFLOXACIN,SOLIFENACIN
PREDNISONE,SOMATROPIN
MAGNESIUM,SONIDEGIB
CALCIUM,SORAFENIB
CARBOPLATIN,SORAFENIB
CISPLATIN,SORAFENIB
GEMCITABINE,SORAFENIB
MAGNESIUM,SORAFENIB
PACLITAXEL,SORAFENIB
POTASSIUM,SORAFENIB
RIFAMPIN,SORAFENIB
SORAFENIB,WARFARIN
ALBUTEROL,SOTALOL
AMIODARONE,SOTALOL
CALCIUM,SOTALOL
CLONIDINE,SOTALOL
DILTIAZEM,SOTALOL
EPINEPHRINE,SOTALOL
MAGNESIUM,SOTALOL
POTASSIUM,SOTALOL
SOTALOL,VERAPAMIL
ABIRATERONE,SPIRONOLACTONE
CHOLESTYRAMINE,SPIRONOLACTONE
CISPLATIN,SPIRONOLACTONE
HEPARIN,SPIRONOLACTONE
LITHIUM,SPIRONOLACTONE
SPIRONOLACTONE,TRIMETHOPRIM
ATROPINE,SUCCINYLCHOLINE
CALCIUM,SUCCINYLCHOLINE
CHLOROQUINE,SUCCINYLCHOLINE
DANTROLENE,SUCCINYLCHOLINE
LIDOCAINE,SUCCINYLCHOLINE
LITHIUM,SUCCINYLCHOLINE
MAGNESIUM,SUCCINYLCHOLINE
METOCLOPRAMIDE,SUCCINYLCHOLINE
OXYGEN,SUCCINYLCHOLINE
POTASSIUM,SUCCINYLCHOLINE
PROMAZINE,SUCCINYLCHOLINE
QUININE,SUCCINYLCHOLINE
ALCOHOL,SUFENTANIL
BENZODIAZEPINE,SUFENTANIL
BUPIVACAINE,SUFENTANIL
BUPRENORPHINE,SUFENTANIL
CALCIUM,SUFENTANIL
CARBAMAZEPINE,SUFENTANIL
CYCLOBENZAPRINE,SUFENTANIL
DIAZEPAM,SUFENTANIL
EPINEPHRINE,SUFENTANIL
ERYTHROMYCIN,SUFENTANIL
FENTANYL,SUFENTANIL
GABAPENTIN,SUFENTANIL
KETOCONAZOLE,SUFENTANIL
LINEZOLID,SUFENTANIL
METHYLENE BLUE,SUFENTANIL
MIRTAZAPINE,SUFENTANIL
NALMEFENE,SUFENTANIL
NALOXONE,SUFENTANIL
NOREPINEPHRINE,SUFENTANIL
OXYGEN,SUFENTANIL
PANCURONIUM,SUFENTANIL
PHENYTOIN,SUFENTANIL
PREGABALIN,SUFENTANIL
RIFAMPIN,SUFENTANIL
RITONAVIR,SUFENTANIL
SUCCINYLCHOLINE,SUFENTANIL
SUFENTANIL,TRAMADOL
SUFENTANIL,TRAZODONE
ALLOPURINOL,SULBACTAM
PROBENECID,SULBACTAM
AMANTADINE,SULFAMETHOXAZOLE
CYCLOSPORINE,SULFAMETHOXAZOLE
DIGOXIN,SULFAMETHOXAZOLE
GLIPIZIDE,SULFAMETHOXAZOLE
GLYBURIDE,SULFAMETHOXAZOLE
INDOMETHACIN,SULFAMETHOXAZOLE
MEMANTINE,SULFAMETHOXAZOLE
METFORMIN,SULFAMETHOXAZOLE
METHOTREXATE,SULFAMETHOXAZOLE
PIOGLITAZONE,SULFAMETHOXAZOLE
REPAGLINIDE,SULFAMETHOXAZOLE
ROSIGLITAZONE,SULFAMETHOXAZOLE
SULFAMETHOXAZOLE,TRIMETHOPRIM
SULFAMETHOXAZOLE,WARFARIN
NOREPINEPHRINE,SUMATRIPTAN
BEVACIZUMAB,SUNITINIB MALATE
MAGNESIUM,SUNITINIB MALATE
POTASSIUM,SUNITINIB MALATE
ALCOHOL,SUVOREXANT
APREPITANT,SUVOREXANT
ATAZANAVIR,SUVOREXANT
CARBAMAZEPINE,SUVOREXANT
CIPROFLOXACIN,SUVOREXANT
CLARITHROMYCIN,SUVOREXANT
DIGOXIN,SUVOREXANT
DILTIAZEM,SUVOREXANT
ERYTHROMYCIN,SUVOREXANT
FLUCONAZOLE,SUVOREXANT
FOSAMPRENAVIR,SUVOREXANT
IMATINIB,SUVOREXANT
KETOCONAZOLE,SUVOREXANT
NEFAZODONE,SUVOREXANT
PHENYTOIN,SUVOREXANT
POSACONAZOLE,SUVOREXANT
RIFAMPIN,SUVOREXANT
RITONAVIR,SUVOREXANT
SUVOREXANT,TELAPREVIR
SUVOREXANT,TELITHROMYCIN
SUVOREXANT,VERAPAMIL
ALCOHOL,TACROLIMUS
AMIODARONE,TACROLIMUS
AMPHOTERICIN B,TACROLIMUS
CALCIUM,TACROLIMUS
CISPLATIN,TACROLIMUS
CYCLOSPORINE,TACROLIMUS
DANAZOL,TACROLIMUS
DILTIAZEM,TACROLIMUS
ETHINYL ESTRADIOL,TACROLIMUS
KETOCONAZOLE,TACROLIMUS
MAGNESIUM,TACROLIMUS
METHYLPREDNISOLONE,TACROLIMUS
METOCLOPRAMIDE,TACROLIMUS
MIDAZOLAM,TACROLIMUS
MYCOPHENOLIC ACID,TACROLIMUS
NIFEDIPINE,TACROLIMUS
OMEPRAZOLE,TACROLIMUS
PHENOBARBITAL,TACROLIMUS
PHENYTOIN,TACROLIMUS
POTASSIUM,TACROLIMUS
PREDNISONE,TACROLIMUS
TACROLIMUS,TELAPREVIR
TACROLIMUS,VERAPAMIL
TACROLIMUS,VORICONAZOLE
ALCOHOL,TADALAFIL
ALFUZOSIN,TADALAFIL
AMLODIPINE,TADALAFIL
ASPIRIN,TADALAFIL
DIGOXIN,TADALAFIL
DOXAZOSIN,TADALAFIL
ENALAPRIL,TADALAFIL
ERYTHROMYCIN,TADALAFIL
KETOCONAZOLE,TADALAFIL
LOVASTATIN,TADALAFIL
MAGNESIUM,TADALAFIL
METOPROLOL,TADALAFIL
MIDAZOLAM,TADALAFIL
PHENOBARBITAL,TADALAFIL
PHENYTOIN,TADALAFIL
RIFAMPIN,TADALAFIL
TADALAFIL,TAMSULOSIN
TADALAFIL,THEOPHYLLINE
TADALAFIL,WARFARIN
IMATINIB,TAFAMIDIS
METHOTREXATE,TAFAMIDIS
TAMOXIFEN,WARFARIN
ATENOLOL,TAMSULOSIN
DIGOXIN,TAMSULOSIN
ENALAPRIL,TAMSULOSIN
ERYTHROMYCIN,TAMSULOSIN
FUROSEMIDE,TAMSULOSIN
KETOCONAZOLE,TAMSULOSIN
NIFEDIPINE,TAMSULOSIN
PAROXETINE,TAMSULOSIN
TAMSULOSIN,TERBINAFINE
TAMSULOSIN,THEOPHYLLINE
TAMSULOSIN,WARFARIN
ALCOHOL,TAPENTADOL
BENZODIAZEPINE,TAPENTADOL
BUPRENORPHINE,TAPENTADOL
CYCLOBENZAPRINE,TAPENTADOL
LINEZOLID,TAPENTADOL
METHYLENE BLUE,TAPENTADOL
MIRTAZAPINE,TAPENTADOL
NALOXONE,TAPENTADOL
NOREPINEPHRINE,TAPENTADOL
TAPENTADOL,TRAMADOL
TAPENTADOL,TRAZODONE
AMIKACIN,TAZOBACTAM
GENTAMICIN,TAZOBACTAM
HEPARIN,TAZOBACTAM
METHOTREXATE,TAZOBACTAM
POTASSIUM,TAZOBACTAM
PROBENECID,TAZOBACTAM
TAZOBACTAM,TOBRAMYCIN
TAZOBACTAM,VANCOMYCIN
TAZOBACTAM,VECURONIUM
ALISKIREN,TELMISARTAN
LITHIUM,TELMISARTAN
POTASSIUM,TELMISARTAN
ACYCLOVIR,TENOFOVIR
CALCIUM,TENOFOVIR
CARBAMAZEPINE,TENOFOVIR
ETHINYL ESTRADIOL,TENOFOVIR
GANCICLOVIR,TENOFOVIR
GENTAMICIN,TENOFOVIR
METFORMIN,TENOFOVIR
MIDAZOLAM,TENOFOVIR
OXCARBAZEPINE,TENOFOVIR
PHENOBARBITAL,TENOFOVIR
PHENYTOIN,TENOFOVIR
RIFAMPIN,TENOFOVIR
SERTRALINE,TENOFOVIR
TENOFOVIR,TENOFOVIR DISOPROXIL
TENOFOVIR,VALACYCLOVIR
TENOFOVIR,VALGANCICLOVIR
TENOFOVIR,VELPATASVIR
ACYCLOVIR,TENOFOVIR ALAFENAMIDE
CALCIUM,TENOFOVIR ALAFENAMIDE
CARBAMAZEPINE,TENOFOVIR ALAFENAMIDE
EMTRICITABINE,TENOFOVIR ALAFENAMIDE
ETHINYL ESTRADIOL,TENOFOVIR ALAFENAMIDE
GANCICLOVIR,TENOFOVIR ALAFENAMIDE
GENTAMICIN,TENOFOVIR ALAFENAMIDE
METFORMIN,TENOFOVIR ALAFENAMIDE
MIDAZOLAM,TENOFOVIR ALAFENAMIDE
OXCARBAZEPINE,TENOFOVIR ALAFENAMIDE
PHENOBARBITAL,TENOFOVIR ALAFENAMIDE
PHENYTOIN,TENOFOVIR ALAFENAMIDE
RIFAMPIN,TENOFOVIR ALAFENAMIDE
SERTRALINE,TENOFOVIR ALAFENAMIDE
TENOFOVIR,TENOFOVIR ALAFENAMIDE
TENOFOVIR ALAFENAMIDE,TENOFOVIR DISOPROXIL
TENOFOVIR ALAFENAMIDE,VALACYCLOVIR
TENOFOVIR ALAFENAMIDE,VALGANCICLOVIR
TENOFOVIR ALAFENAMIDE,VELPATASVIR
ACYCLOVIR,TENOFOVIR DISOPROXIL
CALCIUM,TENOFOVIR DISOPROXIL
DIDANOSINE,TENOFOVIR DISOPROXIL
GANCICLOVIR,TENOFOVIR DISOPROXIL
GENTAMICIN,TENOFOVIR DISOPROXIL
TENOFOVIR DISOPROXIL,VALACYCLOVIR
TENOFOVIR DISOPROXIL,VALGANCICLOVIR
TENOFOVIR DISOPROXIL,VELPATASVIR
ACETAMINOPHEN,TERAZOSIN
ALLOPURINOL,TERAZOSIN
ASPIRIN,TERAZOSIN
ATENOLOL,TERAZOSIN
CHLORPHENIRAMINE,TERAZOSIN
CODEINE,TERAZOSIN
DIAZEPAM,TERAZOSIN
ERYTHROMYCIN,TERAZOSIN
HYDROCHLOROTHIAZIDE,TERAZOSIN
IBUPROFEN,TERAZOSIN
INDOMETHACIN,TERAZOSIN
PHENYLEPHRINE,TERAZOSIN
PSEUDOEPHEDRINE,TERAZOSIN
SULFAMETHOXAZOLE,TERAZOSIN
TERAZOSIN,TRIMETHOPRIM
AMIODARONE,TERBINAFINE
CAFFEINE,TERBINAFINE
CALCIUM,TERBINAFINE
CYCLOSPORINE,TERBINAFINE
DEXTROMETHORPHAN,TERBINAFINE
DIGOXIN,TERBINAFINE
FLUCONAZOLE,TERBINAFINE
FLUVASTATIN,TERBINAFINE
KETOCONAZOLE,TERBINAFINE
PROPAFENONE,TERBINAFINE
RIFAMPIN,TERBINAFINE
SULFAMETHOXAZOLE,TERBINAFINE
TERBINAFINE,THEOPHYLLINE
TERBINAFINE,TRIMETHOPRIM
TERBINAFINE,WARFARIN
TERBINAFINE,ZIDOVUDINE
ACTIVATED CHARCOAL,TERIFLUNOMIDE
ATORVASTATIN,TERIFLUNOMIDE
CHOLESTYRAMINE,TERIFLUNOMIDE
CIPROFLOXACIN,TERIFLUNOMIDE
DULOXETINE,TERIFLUNOMIDE
FUROSEMIDE,TERIFLUNOMIDE
GLATIRAMER,TERIFLUNOMIDE
KETOPROFEN,TERIFLUNOMIDE
METHOTREXATE,TERIFLUNOMIDE
PACLITAXEL,TERIFLUNOMIDE
PIOGLITAZONE,TERIFLUNOMIDE
PRAVASTATIN,TERIFLUNOMIDE
REPAGLINIDE,TERIFLUNOMIDE
RIFAMPIN,TERIFLUNOMIDE
ROSIGLITAZONE,TERIFLUNOMIDE
SIMVASTATIN,TERIFLUNOMIDE
TERIFLUNOMIDE,THEOPHYLLINE
TERIFLUNOMIDE,TIZANIDINE
TERIFLUNOMIDE,WARFARIN
TERIFLUNOMIDE,ZIDOVUDINE
CALCIUM,TERIPARATIDE
TERIPARATIDE,WARFARIN
ALCOHOL,TETRABENAZINE
AMIODARONE,TETRABENAZINE
CHLORPROMAZINE,TETRABENAZINE
DOPAMINE,TETRABENAZINE
FLUOXETINE,TETRABENAZINE
HALOPERIDOL,TETRABENAZINE
MOXIFLOXACIN,TETRABENAZINE
NOREPINEPHRINE,TETRABENAZINE
OLANZAPINE,TETRABENAZINE
PAROXETINE,TETRABENAZINE
RISPERIDONE,TETRABENAZINE
SOTALOL,TETRABENAZINE
